ProductName,SKUNumber,Collection,BRAND,Market Segment,SKUPrice,ProductPrice,ProductSize,ProductStructure,ProductType,ProductType2,ProductDescription,ProductSpecies,ProductColor,ProductWidth,ProductLength,ProductThickness,ProductInstallType,ProductSqFtPerBox,ProductWarranty,ProductBevel,ProductTexture,ProductHardness,ProductShade,ProductWeight,ProductEnvironmentalRating,ProductFinish,ProductWaterproof,ProductPatternRepeat,ProductEdgeEndShape,ProductLook,ProductWearlayer,ProductGlossLevel,ProductLivingRoom,ProductBedroom,ProductKitchen,ProductBathroom,ProductPets,ProductChildren,ProductHighTraffic,ProductTextureFilter,ProductPriceFilter,ProductSpeciesFilter,ProductShadeFilter,ProductLookFilter,ProductGlossLevelFilter
Oasis 12mil,JOP330A12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Light,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low gloss 
Ramble 12mil,JOW014B12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Dark,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Terrain 12mil,JOW014C12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Dark,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Safari 12mil,JOW023A12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Medium,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low gloss 
Crossing 12mil,JOW031A12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Dark,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Compass 12mil,JOW031B12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Dark,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Tempo 12mil,JOW031B12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Dark,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Desert 12mil,JOWD1021A12,Journey,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",2 mm,Glue Down,51.34,"15 Year Residential, 6 Year Light Commercial",,Distressed,,Light,,,,,,,,12 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low gloss 
Country Road,MDCR254,Madison,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"5""",,"3/8""","Glue, Nail, Staple, Float",33.36,"50 Year Residential, 5 Year Commercial",Microbevel,Wire Brushed,,Medium,42.57 lbs,,Aluminum Oxide,,,Beveled,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,Hickory,Medium,Wood,Low Gloss
Hammock,MDHA223,Madison,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"5""",,"3/8""","Glue, Nail, Staple, Float",33.36,"50 Year Residential, 5 Year Commercial",Microbevel,Wire Brushed,,Light,42.57 lbs,,Aluminum Oxide,,,Beveled,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,Hickory,Light,Wood,Low Gloss
Steamboat,MDST247,Madison,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"5""",,"3/8""","Glue, Nail, Staple, Float",33.36,"50 Year Residential, 5 Year Commercial",Microbevel,Wire Brushed,,Dark,42.57 lbs,,Aluminum Oxide,,,Beveled,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,Hickory,Dark,Wood,Low Gloss
Watermill,MDWA230,Madison,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"5""",,"3/8""","Glue, Nail, Staple, Float",33.36,"50 Year Residential, 5 Year Commercial",Microbevel,Wire Brushed,,Medium,42.57 lbs,,Aluminum Oxide,,,Beveled,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,Hickory,Medium,Wood,Low Gloss
Brisbane,MIBR9684,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Light,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Low Gloss
Perth,MICA6216,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Dark,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Dark,Wood,Low Gloss
Alice Springs,MIDO7824,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Medium,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Medium,Wood,Low Gloss
Byron Bay,MIPO6209,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Light,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Low Gloss
Sydney,MISY9677,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Light,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Low Gloss
Melbourne,MITU6230,Newcastle,Palmetto Road,NA,9.990000000,$$,"8"" x 15""-75""",Engineered,Hardwood,,,Oak,1,"8""","15""-75""","3/8""","Glue, Nail, Staple, Float",29.09,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Valspar Stain",,Dark,38.14 lbs,,Valspar Stain,,,,,1.5 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Dark,Wood,Low Gloss
Boone ,MOBE898T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Dark,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Dark,Wood,Satin
Bordeaux,MOBO3705T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Dark,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Dark,Wood,Low Gloss
Clermont,MOCL924T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Medium,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Medium,Wood,Low Gloss
Paris,MOCQ225T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Medium,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Medium,Wood,Low Gloss
Piedmont,MOFA512T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Medium,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Medium,Wood,Satin
Eiffel,MOFE3737T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Medium,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Medium,Wood,Low Gloss
Bristol,MOGR500T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Dark,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Dark,Wood,Satin
Toulouse,MOGS532T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Dark,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Dark,Wood,Low Gloss
Nancy ,MOJU232T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Dark,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Dark,Wood,Low Gloss
Louvre,MOLO3948T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Medium,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Medium,Wood,Low Gloss
Lyon,MOLY597T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Light,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Light,Wood,Low Gloss
Marseille,MOMA856T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Light,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Light,Wood,Low Gloss
Montpellier,MOPE071T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Light,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Light,Wood,Low Gloss
Allegheny,MOQR188T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Light,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Light,Wood,Satin
RHONE,MORH101T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""- 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Light,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Light,Wood,Low Gloss
Cumberland,MOSA171T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Medium,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Medium,Wood,Satin
Appalachian,MOTB737T,Mountain Ridge,Palmetto Road,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",25.57,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Hand Scraped,,Medium,34.17 lbs,,Aluminum Oxide,,,Mirco Eased Edges/Ends,,1.2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Hickory,Medium,Wood,Satin
Versailles,MOVE3702T,Monet,Palmetto Road,NA,9.990000000,$,"6 1/2"" x 60""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"3/8""","Glue, Nail, Staple, Float",22.38,"50 Year Residential, 5 Year Commercial",Micro Eased Edges/Ends,Sliced Face & Wire Brushed,,Light,29.76 lbs,,Urethane,,,Micro Eased Edges/Ends,,1.2 mm,Low Gloss,True,True,True,False,True,True,True,Wire Brushed,PriceLevel1,French Oak,Light,Wood,Low Gloss
Hatteras,OB342101ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Medium,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,,Matte
Ocean Trail,OB342104ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Light,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,,Matte
Avon,OB342107ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Light,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,,Matte
Salvo,OB342109ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Medium,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,,Matte
Kitty Hawk,OB342110ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Light,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,,Matte
Southern Shores,OB342119ABPL,Outer Banks,Palmetto Road,NA,9.990000000,$,"8.66"" x 72.05""",Luxury Vinyl Tile with 100% Waterproof Core,Waterproof,Waterproof,,,1,"8.66""","72.05""",8.0mm,"Floating, glueless",26,"Lifetime Residential, 15 Year Light Commercial",Accent Bevel,,,Light,45.61,,Defender Plus Finish,100% Waterproof,,Accent Bevel,,20 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,,Matte
Ocoee,RRFR218V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Medium,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Medium,Wood,Satin
Etowah,RRGU249V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Medium,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Medium,Wood,Satin
Chattooga,RRLL256V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Dark,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Dark,Wood,Satin
Satilla,RRPA316V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Dark,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Dark,Wood,Satin
Nantahala,RRPE225V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Medium,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Medium,Wood,Satin
Edisto,RRRO928V,River Ridge,Palmetto Road,NA,9.990000000,$,"5"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Birch,1,"5""",,"3/8""","Glue, Nail, Staple, Float",19.69,"50 Year Residential, 5 Year Commercial","Distressed, Antiqued Edges/Ends","Hand Scraped, Chiseled & Lightly Distressed",,Dark,29 lbs,,Ultra-Transparent AluminumOxide,,,"Distressed, Antiqued Edges/Ends",,2 mm,Satin,True,True,True,False,True,True,True,Hand Scraped,PriceLevel1,Birch,Dark,Wood,Satin
Oasis 20mil,SOP3304A20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Light,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low gloss 
Compass 20mil,SOW014A20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Dark,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Ramble 20mil,SOW014B20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Dark,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Terrain 20mil,SOW014C20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Dark,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Safari 20mil,SOW023A20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Medium,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low gloss 
Tempo 20mil,SOW031B20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Dark,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Desert 20mil,SOWD1021A20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Light,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low gloss 
Crossing 20mil,SOWO31A20,Sojourn,Palmetto Road,NA,9.990000000,$,"7"" x 48""",NA,Vinyl Plank & Tile,,,,1,"7""","48""",3 mm,Glue Down,35,"25 Year Residential, 15 Year Light Commercial",,Distressed,,Dark,,,,,,,,20 mil,Low gloss ,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low gloss 
Shire,TABR8229,Countryside,Palmetto Road,NA,9.990000000,$$,"8"" x 75""",Engineered,Hardwood,,,Oak,1,"8""","75""","9/16""","Glue, Staple, Float",25.07,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Hand Crafted Edges and Ends",,Dark,48.06 lbs,,Fine Finish,,,Hand Crafted,,4 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Dark,Wood,Low Gloss
Cully,TAGO8212,Countryside,Palmetto Road,NA,9.990000000,$$,"8"" x 75""",Engineered,Hardwood,,,Oak,1,"8""","75""","9/16""","Glue, Staple, Float",25.07,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Hand Crafted Edges and Ends",,Light,48.06 lbs,,Fine Finish,,,Hand Crafted,,4 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Low Gloss
Henley,TAMO8236,Countryside,Palmetto Road,NA,9.990000000,$$,"8"" x 75""",Engineered,Hardwood,,,Oak,1,"8""","75""","9/16""","Glue, Staple, Float",25.07,"50 Year Residential, 5 Year Commercial",,"Wire Brushed, Hand Crafted Edges and Ends",,Dark,48.06 lbs,,Fine Finish,,,Hand Crafted,,4 mm,Satin,True,True,True,False,True,True,True,Wire Brushed,PriceLevel2,French Oak,Dark,Wood,Low Gloss
